cod_barras,descricao,codigo,Novo_codigo
7895265410991 ,HAVAIANA TOP SOUL VERM RUBI 35/36,00000006218   ,undefined
7890732281685 ,HAVAIANA SLIM ROYAL VIOLETA 37/38,00000006219   ,undefined
7890732281678 ,HAVAIANA SLIM ROYAL VIOLETA 35/36,00000006220   ,undefined
7890732281630 ,HAVAIANA SLIM ROYAL ACQUA 37/38,00000006221   ,undefined
7890732281616 ,HAVAIANA SLIM ROYAL ACQUA 35/36,00000006222   ,undefined
7890732281609 ,HAVAIANA SLIM ROYAL ACQUA 33/34,00000006223   ,undefined
7894351049336 ,ALMODEGAS CARNE BOVINA AO MOLHO BER,00000006224   ,undefined
7890732257475 ,HAVAIANA SLIM ANIMALS CINZA CH 39/4,00000006225   ,undefined
7891109802205 ,HAVAIANA SLIM ANIMALS CAFE DOUR 35/,00000006226   ,undefined
7898912932198 ,TIN BOX BLACK MENTHOL,00000006227   ,undefined
7890732257550 ,HAVAIANA SLIM ANIMALS BCO CAFE 35/3,00000006228   ,undefined
1003013       ,DETERGENTE YPE PREMIUM C/AMACIANTE,00000006229   ,undefined
7896063101012 ,CHOCOLATE MEIO AMARGO ZERO,00000006230   ,undefined
7896063103016 ,CHOCOLATE AO LEITE DIET,00000006231   ,undefined
7890732257543 ,HAVAIANA ANIMALS BCO CAFE 33/34,00000006232   ,undefined
7890732257512 ,HAVAIANA SLIM ANIMALS AZUL IND 37/3,00000006233   ,undefined
7890732257505 ,HAVAIANA SLIM ANIMALS AZUL IND 35/3,00000006234   ,undefined
7895265319454 ,HAVAIANA LOGO METAL SILVER VERDE 33,00000006235   ,undefined
7895265435680 ,HAVAIANA KIDS TINKERBELL LAV 33/34,00000006236   ,undefined
7895265435543 ,HAVAIANA KIDS SLIM TINKERBELL BC 33,00000006237   ,undefined
7895265435611 ,HAVAIANA SLIM TINKERBELL AREIA 33/3,00000006238   ,undefined
7895265435604 ,HAVAIANA KIDS SLIM TINK AREIA 31/32,00000006239   ,undefined
7895265357494 ,HAVAIANA KIDS GARDEN AREIA DOUR 33/,00000006240   ,undefined
7895265357418 ,HAVAIANA KIDS SLIM GARDEN BC MEL 31,00000006241   ,undefined
7895265415996 ,HAVAIANA HIGH LIGHT II PRETO 36,00000006242   ,undefined
7895265416146 ,HAVAIANA LIGHT II BRANCO ROSE 37,00000006243   ,undefined
7895265416122 ,HAVAIANA HIGH LIGTH II BCO ROSE 35,00000006244   ,undefined
7895265416993 ,HAVAIANA FUN VERDE OCEANO 37/38,00000006245   ,undefined
7895265416986 ,HAVAIANA FUN OCEANO 35/36,00000006246   ,undefined
7891109322680 ,HAVAIANA FUN PRETO 33/34,00000006247   ,undefined
7895265417075 ,HAVAIANA FUN LIMAO ROSA 33/34,00000006248   ,undefined
7895265417020 ,HAVAIANA FUN AZUL MALIBU 33/34,00000006249   ,undefined
7891109330883 ,HAVAIANA CASUAL BRANCO 39/40,00000006250   ,undefined
7895265411714 ,HAVAIANA BRAVO PETROLEO 43/44,00000006251   ,undefined
7895265411707 ,HAVAIANA BRAVO PETROLEO 41/42,00000006252   ,undefined
7895265411837 ,HAVAIANA BRAVO CINZA GELO 39/40,00000006253   ,undefined
7895265411639 ,HAVAIANA BRAVO CINZA CHUMBO 41/42,00000006254   ,undefined
7895265411783 ,HAVAIANA BRAVO BRANCO CINZA 43/44,00000006255   ,undefined
7895265411776 ,HAVAIANA BRAVO BRANCO CINZA 41/42,00000006256   ,undefined
7891224744695,HAVAIANAS TREND AZUL 41/42,00000006257   ,undefined
7898923249490,REVISTA COQUETEL FAMILIA MEDIO,00000006258   ,undefined
7891224763184,HAVAIANAS AERO GRAPHIC CINZA 39/40,00000006259   ,undefined
7896636543355 ,MOBIL SUPER ECOPOWER 2000 5W30,00000006260   ,undefined
7891151027465 ,CHIC BUZ CROC  UVA,00000006261   ,undefined
7891151028608 ,BARRA CEREAL ENERGY BRGAD,00000006262   ,undefined
7898938890014 ,ENERGETICO MONSTER VERDE TRAD 500ML,00000006263   ,undefined
7891151026260 ,CHIC BUZ CROC HOT,00000006264   ,undefined
7897344800402 ,AGUA NATURAGUA  20L,00000006265   ,undefined
7896071022491 ,SEQUILHOS MABEL NATA 400G,00000006266   ,undefined
7898307294627 ,ODORIZANTE AR TEC  FRESH AIR,00000006267   ,undefined
78930100      ,CIG HOLLYWOOD BLUE,00000006268   ,undefined
7896058505719 ,AMENDOIM PETTIZ ESP TORRADO SALGADO,00000006269   ,undefined
9788563421081 ,REVISTA +KIT HELLO KITTY,00000006270   ,undefined
7891149104468 ,CERV L NECK SKOL WAY 300ML,00000006271   ,undefined
9788577482146 ,REVISTA LULUZINHA TEEN.,00000006272   ,undefined
7896075709077 ,TESOURA P/UNHAS MERHEJE P.PRETA,00000006273   ,undefined
7896075701019 ,CORTADOR DE UNHAS UNHEX DISCO C/12,00000006274   ,undefined
7891022101256 ,DESINFETANTE KALIPTO HERBAL/VERDE,00000006275   ,undefined
7891022848052 ,DESINFETANTE KALIPTO MARINE/AZUL,00000006276   ,undefined
7891022854787 ,DESINFETANTE P BRIL BRISA MAR,00000006277   ,undefined
7891022854336 ,DESINFETANTE P BRIL C CLAVA,00000006278   ,undefined
7891022854770 ,DESINFETANTE P BRIL F.CITRICA,00000006279   ,undefined
7891022854817 ,DESINFETANTE P BRIL F EUCA,00000006280   ,undefined
7891022854794 ,DESINFETANTE P BRIL F LIMA,00000006281   ,undefined
7891022854244 ,DESINFETANTE P BRIL SILVES,00000006282   ,undefined
7896004006284,BATATA PRINGLES QUEIJO 109G,00000006283   ,undefined
7896004008998,BATATA PRINGLES CHEDDAR E BACON 105G,00000006284   ,undefined
7891024193303 ,DESINFETANTE PINHO SOL CIT.FLORAL,00000006285   ,undefined
7892840254445,BACONZITOS 20G,00000006286   ,undefined
7896037913542,VINHO QUINTA DO MORGADO BORDÔ 245ML,00000006287   ,undefined
7898193140015,WD-40 300ML,00000006288   ,undefined
7891095002146 ,AMENDOIM YOKI DESC SALGADO 150G,00000006289   ,undefined
7891095002177 ,AMENDOIM YOKI TIPO JAPONES 150G,00000006290   ,undefined
7891150024168 ,PIC KIBON ACIDIX UVA,00000006291   ,undefined
7896273014690 ,REMOVEDOR DE ESMALTE MADREVITA,00000006292   ,undefined
7896075709107 ,TESOURA P/UNHAS MERHEJE INOX P.CURV,00000006293   ,undefined
7891150022379 ,PIC KIBON FRUTTARE YOGO FRUT VERM,00000006294   ,undefined
7898486478344 ,MASKAPUXA HELLO KITTY 58G,00000006295   ,undefined
7891150019072 ,PIC KIBON FRUTTARE LICILLA,00000006296   ,undefined
1012003       ,VASILHAME DE AGUA NATURAGUA 20L,00000006297   ,undefined
7891024194102 ,DESINFETANTE PINHO SOL ORIGINAL,00000006298   ,undefined
7891022852530 ,ODORIZADOR AMBIENTE NO AR ZEN,00000006299   ,undefined
7898403781700 ,SOBREMESA LAC C/CALDA CARAMELO,00000006300   ,undefined
7892415460516 ,FILTRO OLEO MAHLE PALIO OC 259,00000006301   ,undefined
7891095002382 ,BATATA YOKI LISA NATURAL 50G,00000006302   ,undefined
7891095015252 ,BATATA YOKI LISA NATURAL 100G,00000006303   ,undefined
7622300176655 ,CHOC LACTA PASSAS/CAST 170G,00000006304   ,undefined
7622300746643 ,CHOC LACTA CROCANTE/CHOC 170G,00000006305   ,undefined
7891000081839 ,BARRA CEREAL NESTLE BANANA C/CHOC,00000006306   ,undefined
7891000081693 ,BARRA CEREAL NESTLE MORANGO,00000006307   ,undefined
7891028577307 ,ISQUEIRO MINI BIC DERBY ZIPLOC,00000006308   ,undefined
7896114900045 ,SARDINHA MOLHO TOMATE PESCADOR,00000006309   ,undefined
7897517200107 ,GOIABADA FUGINI POTE OURO 300GR,00000006310   ,undefined
9788536414140 ,REVISTA SUPER INTERESSANTE,00000006311   ,undefined
7896336801700 ,VINHO SANTILLE 750ML,00000006312   ,undefined
7891962047560,BISC BAUDUCCO CEREALE CACAU E CASTANHAS 170G,00000006313   ,undefined
9788569522508,REVISTA SUPERINTERESSANTE GRAVIDEZ,00000006314   ,undefined
7892415460370 ,FILTRO OLEO MAHLE 0C 90,00000006315   ,undefined
7895265775182 ,HAVAIANA KIT DIA DOS PAIS,00000006316   ,undefined
7892415460509 ,FILTRO OLEO MAHLE 0C 250,00000006317   ,undefined
7891028577291 ,ISQUEIRO MINI BIC DERBY VERMELHO,00000006318   ,undefined
7896589401023 ,STEVITA ADOÇANTE LIQ NATURAL 40ML,00000006319   ,undefined
7606060943016 ,ALGODÃO DOCE C/POPPING CANDY MORANG,00000006320   ,undefined
7606060943023 ,ALGODÃO DOCE C/POPPING CANDY UVA,00000006321   ,undefined
7895144080680 ,MENTOS UP2U WALLET TUTTI FRUTTI,00000006322   ,undefined
7891962030616 ,BOLINHO BAUDUCO DUO CHOCOLATE,00000006323   ,undefined
7895144603254 ,MENTOS STICK MORANGO,00000006324   ,undefined
7898559930588 ,BONY AÇAI GUARANA 310ML,00000006325   ,undefined
7895144080369 ,MENTOS GF PURE FRUIT VERMELHO,00000006326   ,undefined
7895144080352 ,MENTOS GF PURE ICE AZUL,00000006327   ,undefined
7891151027724 ,FREEGELLS AZEDINHO MORANGO,00000006328   ,undefined
7895144080383 ,MENTOS FLIP TOP PURE FRUIT,00000006329   ,undefined
7895144080376 ,MENTOS FLIP TOP PURE ICE,00000006330   ,undefined
7506060943057 ,POPPING CANDY SABOR CEREJA,00000006331   ,undefined
7506060943064 ,POPPING CANDY SABOR FRAMBOESA,00000006332   ,undefined
6478905030028 ,SPRAY FRESH SABOR HORTELA 108ML,00000006333   ,undefined
6478905030110 ,SPRAY FRESH SABOR MENTHOL 108ML,00000006334   ,undefined
037000831334  ,BATATA PRINGLES ORIGINAL 182GR,00000006335   ,undefined
7891151028714 ,FREEGELLS ARTIC HORTELÃ,00000006336   ,undefined
7891008299809 ,CHOC GAROTO TABLETE BRANCO 150G,00000006337   ,undefined
6478905030103 ,SPRAY FRESH SABOR MORANGO 108ML,00000006338   ,undefined
7896063220010 ,COOKIE DIET BANANA/CHOCOLATE,00000006339   ,undefined
7898938236034 ,REFRI ICE COLA 2LT,00000006340   ,undefined
7898938236461 ,REFRI ICE COLA ZERO 2L,00000006341   ,undefined
7898938236065 ,REFRI ICE COLA 600ML,00000006342   ,undefined
7898917041178,BISC BISS BANANA+CANELA 90G,00000006343   ,undefined
7898938236492 ,REFRI ICE COLA ZERO 600ML,00000006344   ,undefined
7590028001590 ,FILTRO WIX 51312,00000006345   ,undefined
7898307294610 ,ODORIZONTE AR TEC FRESH AIR ATEN,00000006346   ,undefined
7898307294658 ,ODORIZONTE AR TEC FRESH AIR FORCE R,00000006347   ,undefined
7898938236102 ,REFRI ICE COLA LATA 350ML,00000006348   ,undefined
7890903012445 ,FILTRO WIX 51088,00000006349   ,undefined
7898941332211 ,REFRI TUPA CAJU 2L,00000006350   ,undefined
7891150022348 ,PIC KIBON MAGNUM AMENDOAS.,00000006351   ,undefined
7892861001219 ,FILTRO WIX 54030,00000006352   ,undefined
7891331010508 ,NUTRY AVEIA/BAN/MEL,00000006353   ,undefined
7891331001124 ,NUTRY CASTANHA,00000006354   ,undefined
7898941332198 ,CERV L DRACHE PREMIUM 355,00000006355   ,undefined
7898941332051 ,CERV L DRACHE PILSEN 355,00000006356   ,undefined
7898941332068 ,CERV L DRACHE WEISS 355,00000006357   ,undefined
7898941332075 ,CERV L DRACHE STOUT 355,00000006358   ,undefined
7892861000687 ,FILTRO WIX 51003,00000006359   ,undefined
7891022853056 ,SABAO PO TANTO M AÇAO ANTIODOR 500G,00000006360   ,undefined
7896083800346 ,AGUA SANITARIA QBOA PERF LAVANDA 1L,00000006361   ,undefined
7896083800087 ,AGUA SANITARIA QBOA PERF FLORAL 1,00000006362   ,undefined
7896104996492 ,PROTETOR DIARIO MILI PREMIUM,00000006363   ,undefined
7896000717474 ,SH NIELY GOLD PROTEÇAO DA COR,00000006364   ,undefined
7896000717511 ,SH NIELY GOLD POS QUIMICA,00000006365   ,undefined
7896341130710 ,TORCIDA PIZZA 80G,00000006366   ,undefined
7896341130079 ,TORCIDA PIMENTA MEXICANA 80G,00000006367   ,undefined
7896341130758 ,TORCIDA CHURRASCO 80G,00000006368   ,undefined
7898279797539 ,BALA FINI CARROS 12UND,00000006369   ,undefined
7898559930625 ,BONY AÇAI 310ML,00000006370   ,undefined
7899465200123 ,ENERGETICO VULCANO 250ML,00000006371   ,undefined
7622210754882,COOKIES LACTA SHOT 80G,00000006372   ,undefined
7898949938194 ,VINHO TINTO SUAVE COPO 300ML,00000006373   ,undefined
7898559930762 ,BONY AÇAI/GUARANA 250ML,00000006374   ,undefined
7896071022910 ,ROSCA MABEL ALVIN E OS ESQ COC+CHOC,00000006375   ,undefined
7896071022903 ,ROSCA MABEL ALVIN E OS ESQ COCO,00000006376   ,undefined
7896071022927 ,ROSCA MABEL ALVIN E OS ESQ LEITE CO,00000006377   ,undefined
7892840232542 ,RUFFLES ORIGINAL 175G,00000006378   ,undefined
7892840233846 ,CHEETOS REQUEIJÃO 160G,00000006379   ,undefined
7892840233747 ,CHEETOS PARMESÃO 150G,00000006380   ,undefined
7892840234140 ,FANDANGOS PRESUNTO 175G,00000006381   ,undefined
7892840234249 ,FANDANGOS QUEIJO 175G,00000006382   ,undefined
7892840224943 ,CHEETOS LUA PARMESÃO 45G,00000006383   ,undefined
78939066,WINSTON EXOTIC MINT,00000006384   ,undefined
7893000439825 ,LASANHA BOLONHESA SADIA,00000006385   ,undefined
7896094908659 ,HIDRATANTE MONANGE DESEJO DE AMAR 2,00000006386   ,undefined
7896094908642 ,HIDRATANTE MONANGE FINAL FANTASTIC,00000006387   ,undefined
7891008299700 ,CHOC GAROTO TAB MEIO AMARGO 150G,00000006388   ,undefined
7891008299908 ,CHOC GAROTO TAB CHOC AO LEITE 150G,00000006389   ,undefined
7896094981041 ,DESOD AERO MONANGE ENERGIZANTE 150M,00000006390   ,undefined
7896094981027 ,DESOD AERO MONANGE REFRESCANTE 150M,00000006391   ,undefined
7896094981034 ,DESOD AERO MONANGE RELAXANTE 150ML,00000006392   ,undefined
7896094981058 ,DESOD AERO MONANGE REVIGORANTE 150M,00000006393   ,undefined
070330712386  ,APAR BARBEAR COMF.TWIN NORMAL 2 LAM,00000006394   ,undefined
78930000492981,LASANHA 4 QUEIJOS SADIA,00000006395   ,undefined
7890732229717 ,HAVAIANA URBAN STYLE PT/PETRO 41/42,00000006396   ,undefined
7890732229700 ,HAVAIANA URBAN STYLE PT/PETRO 39/40,00000006397   ,undefined
7890732229649 ,HAVAIANA URBAN STYLE CAFE 39/40,00000006398   ,undefined
78952650441553,HAVAIANA URBAN PREMIUM PRETO 41/42,00000006399   ,undefined
7895265041607 ,HAVAIANA PREMIUM CINZA 39/40,00000006400   ,undefined
7896025803794,COBERTURA CEPERA P/SORVET MORA 280G,00000006401   ,undefined
7892840239145 ,BATATA PALHA ELMA CHIPS 90G,00000006402   ,undefined
7895265041676 ,HAVAIANA URBAN PREMIUM CAFE 41/42,00000006403   ,undefined
7890732221575 ,HAVAIANA URBAN CINZA/GELO 43/44,00000006404   ,undefined
7892840239541 ,SENSAÇOES FRANGO GRELHADO 50G,00000006405   ,undefined
7890732221568 ,HAVAIANA URBAN CINZA/GELO 41/42,00000006406   ,undefined
7891150024564 ,SORV KIBON CHIC CHIC BCO 2L,00000006407   ,undefined
7892840128111 ,BATATA ORIGINAL ELMA CHIPS 50G,00000006408   ,undefined
7890732221551 ,HAVAIANA URBAN CINZA/GELO 39/40,00000006409   ,undefined
7890732221629 ,HAVAIANA URBAN CAQUI ESCU 41/42,00000006410   ,undefined
7891109970270 ,HAVAIANA URBAN CAFE 41/42,00000006411   ,undefined
7890732218483 ,HAVAIANA TREND PRETO/VERDE 39/40,00000006412   ,undefined
7890732218544 ,HAVAIANA TREND CINZA GELO 39/40,00000006413   ,undefined
7890732218445 ,HAVAIANA TREND BCO/TANG 43/44,00000006414   ,undefined
7890732218438 ,HAVAIANA TREND BCO/TANG 41/42,00000006415   ,undefined
7890732218421 ,HAVAIANA TREND BCO TANGERINA 39/40,00000006416   ,undefined
7890732218377 ,HAVAIANA TREND AREIA 41/42,00000006417   ,undefined
7890541624888 ,HAVAIANA TOP METALIC MARINHO 39/40,00000006418   ,undefined
7890541624871 ,HAVAIANA TOP METALIC MARINHO 37/38,00000006419   ,undefined
7898024395836 ,CHOC FERRERO ROCHER T5,00000006420   ,undefined
7891079012437 ,CUP NOODLES QUEIJO 65G,00000006421   ,undefined
7890557505546 ,HAVAIANA TOP METALIC CINZA P 37/38,00000006422   ,undefined
7890557505539 ,HAVAIANA TOP METALIC CINZA P 35/36,00000006423   ,undefined
7890541970404 ,HAVAIANA TOP METALIC CAFE 39/40,00000006424   ,undefined
7890541970398 ,HAVAIANA TOP METALIC CAFE 37/38,00000006425   ,undefined
7890557668845 ,HAVAIANA TOP METALIC AREIA 35/36,00000006426   ,undefined
7622300746438 ,CHOC SHOT BARRA 170G,00000006427   ,undefined
7895265427142 ,KIDS DISNEY STYLISH VERM BCO 37/38,00000006428   ,undefined
7895265427135 ,HAVAIANA KIDS STYLISH VER BCO 35/36,00000006429   ,undefined
9788569522614,REVISTA DOSSIE SUPER INTERESSANTE.,00000006430   ,undefined
7895265427128 ,HAVAIANA KIDS STYLISH VER BCO 33/34,00000006431   ,undefined
7895265426879 ,HAVAIANA KIDS STYLISH PTO/BCO 39/40,00000006432   ,undefined
7622300773465 ,HALLS XS MELANCIA,00000006433   ,undefined
7895265438315 ,HAVAIANA CAPRICE VIOLETA 37/38,00000006434   ,undefined
7895265438308 ,HAVAIANA CAPRICE ICE VIOLETA 35/36,00000006435   ,undefined
7890557668838 ,HAVAIANA TOP METALIC AREIA 33/34,00000006436   ,undefined
9788580735093 ,REVISTA CARROSSEL,00000006437   ,undefined
7895265438162 ,HAVAIANA CAPRICE BRANCO 37/38,00000006438   ,undefined
7895265406727 ,HAVAIANA CAPRICE BRANCO 35/36,00000006439   ,undefined
7895265438216 ,HAVAIANA CAPRICE ACQUA 37/38,00000006440   ,undefined
7891152340129 ,WAFFER RICHESTER BRIGADEIRO 40G,00000006441   ,undefined
7890557432347 ,HAVAIANA BRASIL LOGO MARINHO 41/42,00000006442   ,undefined
7890732198136 ,HAVAIANA AERO PRETO/CINZA 43/44,00000006443   ,undefined
7890732198532 ,HAVAIANA AERO BCO MARINHO 43/44,00000006444   ,undefined
7890732198525 ,HAVAIANA AERO BCO MARINHO 41/42,00000006445   ,undefined
7890732115362 ,HAVAIANA 4 NITE PT/CINZ LIGHT 41/42,00000006446   ,undefined
7890732116260 ,HAVAIANA 4 NITE CINZA FOSFO 43/44,00000006447   ,undefined
78907322116154,HAVAIANA 4 NITE FOSFO 41/42,00000006448   ,undefined
7890732115997 ,HAVAIANA 4 NITE CINZA FOSFOR 39/40,00000006449   ,undefined
7890732116314 ,HAVAIANA 4 NITE CINZA DARK 41/42,00000006450   ,undefined
7890732116307 ,HAVAIANA 4 NITE CINZA DARK 39/40,00000006451   ,undefined
7798001695754 ,FILTRO WEGA WO 541,00000006452   ,undefined
7891149102785 ,REFRI SUKITA UVA LATA 350ML,00000006453   ,undefined
5678000001317 ,PAPAI NOEL 01,00000006454   ,undefined
7897395011123,CERV L NECK ITAIPAVA GO DRAFT 355ML,00000006455   ,undefined
7892861001189 ,FILTRO W 54015 BR,00000006456   ,undefined
7896052604401 ,CERV 1L SCHIN,00000006457   ,undefined
7891962054476,BISC BAUDUCCO COOKIES CHOCOLATE 60G,00000006458   ,undefined
7897710242270,REVISTA CASA LINDA EXTRA PEQUENOS ESPACOS,00000006459   ,undefined
7890903007243 ,FILTRO AR WIX 48450 BR,00000006460   ,undefined
5678000001188 ,PAPAI NOEL 02,00000006461   ,undefined
7891150021785 ,SORV KIBON CORNETO CHOC AMENDOAS,00000006462   ,undefined
7895144089096 ,MENTOS PURE FRESH FT EXTRA FORTE,00000006463   ,undefined
7891024113783 ,SABONETE PROTEX PROPOLIS 90G,00000006464   ,undefined
7893000517646 ,LASANHA SADIA  FGO MOLHO VEGETAIS,00000006465   ,undefined
7891109947678 ,KIDS L PICA PAU BRANCO 36/36,00000006466   ,undefined
7891109947661 ,KIDS L PICA PAU BRANCO 33/34,00000006467   ,undefined
7891109947654 ,KIDS L PICA PAU BRANCO 31/32,00000006468   ,undefined
7890732229595 ,HAVAIANA URBAN STYLE AZUL IND 41/42,00000006469   ,undefined
7891000081723 ,BARRA CEREAL NESTLE COCO TOSTADO,00000006470   ,undefined
7890732229588 ,HAVAIANA URBAN STYLE AZUL IND 39/40,00000006471   ,undefined
7895265041546 ,HAVAIANA URBAN PREMIUM PRETO 39/40,00000006472   ,undefined
7895265041669 ,HAVAIANA URBAN PREMIUM CAFE 39/40,00000006473   ,undefined
7890732218360 ,HAVAIANA TREND AREIA 39/40,00000006474   ,undefined
7890732072320 ,HAVAIANA SLIM VIOLETA 37/38,00000006475   ,undefined
7890732072672 ,HAVAIANA SLIM VERDE LIMA 37/38,00000006476   ,undefined
7895265041621 ,HAVAIANA URBAN PREMIUM CINZA 43/44,00000006477   ,undefined
7890732072665 ,HAVAIANA SLIM VERDE LIMA 35/36,00000006478   ,undefined
7895265332002 ,SLIM LOGO METALIC MARI TANG 39/40,00000006479   ,undefined
7890732072429 ,HAVAIANA SLIM FUCSIA 37/38,00000006480   ,undefined
7890557855368 ,HAVAIANA SLIM ANIMALS CAFE 37/38,00000006481   ,undefined
7890557855344 ,HAVAIANAS SLIM ANIMALS CAFE 33/34,00000006482   ,undefined
7895265398923 ,HAVAIANA POWER BRANCO 37/38,00000006483   ,undefined
78907322122520,KIDS SLIM MARIE RS CREAM/RS CRE 35/,00000006484   ,undefined
7890732122506 ,KIDS SLIM MARIE RS CREAM/RS CRE 31/,00000006485   ,undefined
7890732122452 ,HAVAIANA KIDS MARIE BCO/LILAS 35/36,00000006486   ,undefined
9788543217246,REVISTA PRINCESAS.,00000006487   ,undefined
7898084019833,REVISTA MIRACULOUS,00000006488   ,undefined
9788543218069,REVISTA MIRACULOUS E BOLHA DE SABAO,00000006489   ,undefined
7890732122445 ,KIDS SLIM MARIE BCO LILAS 33/34,00000006490   ,undefined
7895265360388 ,HAVAIANA FLASH SWEET ICE VIOL 37/38,00000006491   ,undefined
7622300736484 ,TRIDENT FRESH NOVO HORTELA,00000006492   ,undefined
7622300736521 ,TRIDENT FRESH NOVO MENTA,00000006493   ,undefined
9771807910007 ,REVISTAS PRINCESAS.,00000006494   ,undefined
7895265360265 ,HAVAIANA FLASH SWEET CINZ PTA 33/34,00000006495   ,undefined
7895265360340 ,HAVAIANA FLASH SWEET  AREIA CL39/40,00000006496   ,undefined
7895265587495 ,HAVAIANA FLASH SWEET BRANCO 33/34,00000006497   ,undefined
7895265360333 ,HAVAIANA FLASH SWEET AREIA CLAR 37,00000006498   ,undefined
7895265369602 ,HAVAIANA BRASIL LOGO AZULSKY 39/40,00000006499   ,undefined
78929937      ,CIG VOGUE PERLE BRONZE DSLIM KS,00000006500   ,undefined
7898024051305 ,ADITIVO STP ANTIRUST PP616BR VERDE,00000006501   ,undefined
7898296400016 ,SANDUICHE DE ATUM NATURALLE 140G,00000006502   ,undefined
7898024050773,ADITIVO STP PETROPLUS P/RADIADOR 1L,00000006503   ,undefined
7891331008178 ,NUTRY BOLO/CHOC/LIG,00000006504   ,undefined
78982966460023,SANDUICHE PEITO DE PERU NATURALLE 1,00000006505   ,undefined
7898950289018 ,BALA SEMAFORO LEGAL,00000006506   ,undefined
7891149103591 ,CERV LATA SKOL 360,00000006507   ,undefined
9788536414201 ,REVISTA SUPERINTERESSANTE-O MELHOR,00000006508   ,undefined
7898084011325 ,REVISTA CARROSSEL LAURA,00000006509   ,undefined
7898296400207 ,SANDUICHE DE PERU C/Q MINAS NATURAL,00000006510   ,undefined
7898084011752 ,REVISTA CARROSSEL JAIME,00000006511   ,undefined
7891334150089 ,PALITO DE DENTES EMBALADO C/200UN,00000006512   ,undefined
7891331001094 ,NUTRY BANANA,00000006513   ,undefined
9788577482191 ,REVISTA LULUZINHA,00000006514   ,undefined
9772179721802,REVISTA DOMIX LETRAS,00000006515   ,undefined
9772177062006,REVISTA DOMIX ESPORTES ,00000006516   ,undefined
7896021620470 ,ESPONJA ANTIADERENTE LIMPANO,00000006517   ,undefined
7893614089270 ,REVISTA PLAYBOY.,00000006518   ,undefined
7897161351019 ,REPARADOR PONTAS ALYNE OLEO ARGAN 3,00000006519   ,undefined
9770104978000 ,REVISTA VIAGEM.,00000006520   ,undefined
7896094902497 ,DESOD AERO AVANÇO MOB NITRO 150ML,00000006521   ,undefined
9788580735154 ,REVISTA CARROSSEL PROFISSOES,00000006522   ,undefined
9772176933000 ,REVISTA TODA TEEN.,00000006523   ,undefined
9788536414485 ,REVISTA SUPERINTERESSANTE.,00000006524   ,undefined
7892861000595 ,FILTRO WIX 51034,00000006525   ,undefined
9788580735147 ,REVISTA CARROSSEL INGLES,00000006526   ,undefined
7898950289049 ,BALA LADY VESPA,00000006527   ,undefined
7896007540266 ,PROTETOR IDAYS C/ABAS PADRAO,00000006528   ,undefined
7898950289087 ,BALA CARRO SPEED LIGHT,00000006529   ,undefined
7898950289070 ,BALA GUIRARRA MUSICAL,00000006530   ,undefined
7895144054155 ,MENTOS POWER GUM SPEARMINT,00000006531   ,undefined
7898941911065 ,SUSTAGEM KIDS CHOC 380GRS,00000006532   ,undefined
7896624201724 ,APERTA O ZE BICHOS 270 GRS,00000006533   ,undefined
7891152302738 ,BISC RICHESTER TORTINHA MORANGO 150G,00000006534   ,undefined
7896624201212 ,PIRULITO ZE MOLA 3 SABORES,00000006535   ,undefined
7896624202202 ,POWERDIPS 520 GRS,00000006536   ,undefined
7896624201175 ,POWERLITO 4 SABORES 320 GRS,00000006537   ,undefined
7606060943115 ,ALGODAO DOCE POPPING CANDY MORA 165,00000006538   ,undefined
76060060943122,ALGODAO DOCE POPPING CANDY UVA 165G,00000006539   ,undefined
7606060943108 ,CHICLETE ALGODAO DOCE MORANGO 165G,00000006540   ,undefined
7506060943125 ,POPPING CANDY SABOR UVA 11GRS,00000006541   ,undefined
7891511123455,DESF METAL BARRIL,00000006542   ,undefined
7896058505931 ,AMENDOIM PETIZ CROCANTE QUEIJO 90,00000006543   ,undefined
7896058505900 ,AMENDOIM PETIZ ESP TORRADO C/MEL,00000006544   ,undefined
7896058505436 ,GOMETS ANEL FRUTAS ACIDAS 100GR,00000006545   ,undefined
7896058505450 ,GOMETS MINHOCA DE FRUTAS 100GRS,00000006546   ,undefined
7898941911058 ,SUSTAGEM KIDS BAUNILHA 380 GRS,00000006547   ,undefined
7896058505429 ,GOMETS URSO DE FRUTAS 100G,00000006548   ,undefined
7896058505474 ,MINI BOTOES DE FRUTAS 100G,00000006549   ,undefined
7896624201748 ,APERTA O ZE TORRE,00000006550   ,undefined
7798001699226 ,FILTRO WEGA WO-130,00000006551   ,undefined
7896306614125 ,DROPS VIBE TUTTI FRUTTI,00000006552   ,undefined
7896306612848 ,WAFFER TRENTO CHOCOLATE,00000006553   ,undefined
7896306612855 ,WAFFER TRENTO CREME,00000006554   ,undefined
7896306612862 ,WAFFER TRENTO AVELA,00000006555   ,undefined
7896306614705 ,WAFFER TRENTO CAPPUCCINO,00000006556   ,undefined
7891125160426 ,MARTINI BIANCO 995ML,00000006557   ,undefined
7891152327236,FORT TORRADA MULTIGRÃOS ,00000006558   ,undefined
7891125160440 ,MARTINI ROSATO 995 ML,00000006559   ,undefined
7891000079294 ,PANETTONE NESTLE C/FRUTAS 400G,00000006560   ,undefined
7896209602137 ,VODKA ABSINTO ICE 275ML,00000006561   ,undefined
